sale_id,customer_id,product_id,sale_date,quantity,unit_price,discount_rate,revenue,channel
2228,71,11,2024-07-29,1,251.67,0.0,251.67,Partner
2229,60,3,2024-01-17,1,97.31,0.0,97.31,Direct
2230,54,22,2024-05-05,1,359.07,0.0,359.07,Direct
2231,40,10,2024-09-18,2,294.85,0.0,589.7,Online
2232,120,3,2024-03-26,1,97.31,0.0,97.31,Direct
2233,56,6,2024-06-25,1,133.44,0.0,133.44,Direct
2234,62,23,2024-04-14,1,307.04,0.0,307.04,Direct
2235,100,21,2024-04-22,1,278.4,0.05,264.48,Online
2236,59,6,2024-06-18,2,133.44,0.1,240.19,Online
2237,111,18,2024-02-04,1,286.03,0.05,271.73,Direct
2238,14,17,2024-09-02,3,362.21,0.0,1086.63,Direct
2239,6,5,2024-09-11,1,206.77,0.05,196.43,Online
2240,102,21,2024-06-17,3,278.4,0.05,793.44,Direct
2241,114,1,2024-11-04,1,202.03,0.05,191.93,Online
2242,102,18,2024-02-02,1,286.03,0.0,286.03,Direct
2243,32,13,2024-11-16,2,145.23,0.05,275.94,Direct
2244,29,3,2024-07-06,2,97.31,0.15,165.43,Partner
2245,111,13,2024-02-17,2,145.23,0.0,290.46,Online
2246,40,23,2024-06-27,1,307.04,0.05,291.69,Online
2247,12,9,2024-03-24,3,228.5,0.0,685.5,Partner
2248,113,1,2024-12-10,3,202.03,0.0,606.09,Online
2249,67,21,2024-09-11,2,278.4,0.0,556.8,Direct
2250,87,22,2024-05-12,1,359.07,0.0,359.07,Online
2251,86,4,2024-06-04,1,395.65,0.05,375.87,Direct
2252,115,13,2024-08-26,3,145.23,0.0,435.69,Online
2253,83,11,2024-10-29,1,251.67,0.1,226.5,Direct
2254,37,5,2024-08-10,1,206.77,0.05,196.43,Partner
2255,55,14,2024-11-23,2,194.71,0.0,389.42,Online
2256,24,17,2024-06-02,1,362.21,0.0,362.21,Online
2257,71,13,2024-10-30,1,145.23,0.05,137.97,Online
2258,58,19,2024-12-01,2,138.32,0.1,248.98,Online
2259,20,15,2024-02-29,1,381.95,0.1,343.75,Direct
2260,116,18,2024-05-09,1,286.03,0.0,286.03,Direct
2261,91,4,2024-05-02,2,395.65,0.0,791.3,Direct
2262,84,4,2024-10-27,1,395.65,0.0,395.65,Partner
2263,88,9,2024-10-14,2,228.5,0.1,411.3,Direct
2264,81,21,2024-09-09,1,278.4,0.0,278.4,Online
2265,7,17,2024-12-16,1,362.21,0.0,362.21,Online
2266,77,22,2024-01-26,3,359.07,0.0,1077.21,Partner
2267,85,22,2024-12-05,1,359.07,0.05,341.12,Partner
2268,65,10,2024-11-16,1,294.85,0.0,294.85,Online
2269,114,12,2024-06-24,1,361.12,0.05,343.06,Partner
2270,118,14,2024-07-26,1,194.71,0.0,194.71,Direct
2271,52,7,2024-04-26,3,459.69,0.15,1172.21,Online
2272,75,16,2024-12-10,2,131.16,0.05,249.2,Partner
2273,54,2,2024-12-05,1,158.31,0.1,142.48,Online
2274,28,25,2024-08-06,2,225.87,0.0,451.74,Partner
2275,77,7,2024-01-03,1,459.69,0.1,413.72,Partner
2276,36,22,2024-09-07,1,359.07,0.0,359.07,Online
2277,103,13,2024-01-09,1,145.23,0.0,145.23,Direct
2278,57,9,2024-08-31,1,228.5,0.0,228.5,Partner
2279,6,10,2024-07-29,1,294.85,0.0,294.85,Online
2280,40,4,2024-06-02,1,395.65,0.05,375.87,Partner
2281,47,3,2024-03-15,1,97.31,0.0,97.31,Partner
2282,119,21,2024-10-06,1,278.4,0.0,278.4,Direct
2283,23,9,2024-02-12,1,228.5,0.0,228.5,Partner
2284,51,20,2024-07-20,1,341.71,0.0,341.71,Partner
2285,120,9,2024-11-13,1,228.5,0.0,228.5,Direct
2286,31,14,2024-05-29,3,194.71,0.0,584.13,Partner
2287,53,9,2024-02-15,2,228.5,0.0,457.0,Partner
2288,46,20,2024-04-05,1,341.71,0.0,341.71,Online
2289,101,4,2024-08-14,2,395.65,0.0,791.3,Partner
2290,60,19,2024-12-04,2,138.32,0.05,262.81,Online
2291,83,24,2024-05-03,2,395.55,0.0,791.1,Direct
2292,63,6,2024-04-20,1,133.44,0.0,133.44,Online
2293,66,15,2024-11-17,1,381.95,0.0,381.95,Direct
2294,68,11,2024-07-11,1,251.67,0.0,251.67,Direct
2295,63,7,2024-07-18,2,459.69,0.05,873.41,Partner
2296,28,23,2024-06-19,1,307.04,0.0,307.04,Direct
2297,32,8,2024-07-04,1,436.52,0.0,436.52,Direct
2298,65,4,2024-04-24,1,395.65,0.0,395.65,Partner
2299,49,21,2024-11-08,1,278.4,0.05,264.48,Partner
2300,107,16,2024-06-06,1,131.16,0.0,131.16,Partner
2301,8,24,2024-06-12,2,395.55,0.0,791.1,Online
2302,104,9,2024-11-06,1,228.5,0.0,228.5,Direct
2303,32,23,2024-03-24,1,307.04,0.0,307.04,Partner
2304,114,8,2024-09-26,2,436.52,0.05,829.39,Direct
2305,116,18,2024-01-01,1,286.03,0.0,286.03,Direct
2306,42,21,2024-02-23,2,278.4,0.05,528.96,Direct
2307,42,20,2024-08-20,1,341.71,0.05,324.62,Online
2308,7,25,2024-12-02,1,225.87,0.0,225.87,Partner
2309,39,3,2024-06-29,1,97.31,0.0,97.31,Online
2310,41,3,2024-02-21,1,97.31,0.0,97.31,Online
2311,74,21,2024-09-20,2,278.4,0.0,556.8,Online
2312,7,17,2024-07-11,1,362.21,0.0,362.21,Direct
2313,119,19,2024-05-09,1,138.32,0.0,138.32,Online
2314,37,9,2024-08-01,3,228.5,0.0,685.5,Direct
2315,79,18,2024-09-20,1,286.03,0.0,286.03,Online
2316,61,15,2024-06-18,2,381.95,0.0,763.9,Partner
2317,48,15,2024-05-16,1,381.95,0.05,362.85,Partner
2318,48,16,2024-07-04,1,131.16,0.05,124.6,Partner
2319,114,10,2024-12-04,3,294.85,0.0,884.55,Online
2320,94,5,2024-11-19,2,206.77,0.0,413.54,Online
2321,106,23,2024-07-11,1,307.04,0.0,307.04,Online
2322,17,23,2024-12-12,2,307.04,0.0,614.08,Direct
2323,113,6,2024-12-01,1,133.44,0.1,120.1,Partner
2324,4,10,2024-09-09,2,294.85,0.05,560.22,Partner
2325,74,16,2024-12-20,1,131.16,0.0,131.16,Direct
2326,61,20,2024-01-30,1,341.71,0.0,341.71,Online
2327,73,22,2024-03-01,1,359.07,0.0,359.07,Online
2328,44,17,2024-07-12,1,362.21,0.0,362.21,Partner
2329,75,22,2024-06-08,5,359.07,0.1,1615.82,Online
2330,58,5,2024-03-18,1,206.77,0.0,206.77,Online
2331,18,19,2024-11-06,1,138.32,0.05,131.4,Online
2332,1,17,2024-08-22,1,362.21,0.1,325.99,Direct
2333,55,21,2024-06-15,5,278.4,0.05,1322.4,Partner
2334,40,19,2024-03-11,1,138.32,0.0,138.32,Direct
2335,60,18,2024-05-18,2,286.03,0.0,572.06,Direct
2336,99,7,2024-04-06,1,459.69,0.0,459.69,Online
2337,115,15,2024-10-22,2,381.95,0.0,763.9,Online
2338,115,8,2024-01-24,1,436.52,0.0,436.52,Partner
2339,4,14,2024-03-29,2,194.71,0.1,350.48,Online
2340,15,19,2024-10-28,1,138.32,0.0,138.32,Online
2341,8,22,2024-05-23,1,359.07,0.05,341.12,Online
2342,25,11,2024-05-03,1,251.67,0.0,251.67,Partner
2343,33,17,2024-10-05,2,362.21,0.0,724.42,Direct
2344,104,21,2024-08-03,1,278.4,0.0,278.4,Online
2345,55,9,2024-07-27,1,228.5,0.05,217.07,Online
2346,93,10,2024-02-13,1,294.85,0.15,250.62,Online
2347,68,9,2024-11-23,1,228.5,0.1,205.65,Partner
2348,66,6,2024-09-09,2,133.44,0.0,266.88,Online
2349,57,16,2024-07-03,2,131.16,0.0,262.32,Online
2350,81,8,2024-05-22,1,436.52,0.0,436.52,Partner
2351,105,13,2024-03-23,3,145.23,0.0,435.69,Online
2352,10,12,2024-09-10,3,361.12,0.0,1083.36,Direct
2353,43,22,2024-09-29,1,359.07,0.05,341.12,Partner
2354,5,13,2024-03-12,3,145.23,0.05,413.91,Direct
2355,90,2,2024-09-21,1,158.31,0.0,158.31,Direct
2356,81,15,2024-03-24,2,381.95,0.05,725.7,Partner
2357,39,20,2024-09-23,1,341.71,0.1,307.54,Direct
2358,108,14,2024-12-14,1,194.71,0.0,194.71,Partner
2359,33,19,2024-01-28,5,138.32,0.05,657.02,Online
2360,74,19,2024-06-01,2,138.32,0.05,262.81,Partner
2361,72,14,2024-07-03,1,194.71,0.0,194.71,Online
2362,53,3,2024-04-05,1,97.31,0.0,97.31,Partner
2363,74,3,2024-06-07,1,97.31,0.0,97.31,Partner
2364,91,11,2024-04-11,1,251.67,0.0,251.67,Online
2365,21,3,2024-06-13,1,97.31,0.1,87.58,Partner
2366,80,13,2024-07-25,2,145.23,0.0,290.46,Direct
2367,72,25,2024-12-14,1,225.87,0.05,214.58,Partner
2368,98,2,2024-07-04,2,158.31,0.0,316.62,Partner
2369,105,23,2024-06-12,1,307.04,0.0,307.04,Partner
2370,24,8,2024-08-29,1,436.52,0.0,436.52,Partner
2371,107,7,2024-02-27,3,459.69,0.0,1379.07,Direct
2372,49,3,2024-11-14,1,97.31,0.0,97.31,Partner
2373,11,9,2024-09-13,1,228.5,0.0,228.5,Partner
2374,39,8,2024-11-22,1,436.52,0.0,436.52,Direct
2375,105,22,2024-06-10,1,359.07,0.0,359.07,Direct
2376,39,13,2024-03-18,1,145.23,0.0,145.23,Partner
2377,94,8,2024-10-01,2,436.52,0.0,873.04,Partner
2378,80,14,2024-12-04,2,194.71,0.1,350.48,Online
2379,33,22,2024-12-09,1,359.07,0.0,359.07,Partner
2380,111,18,2024-02-09,1,286.03,0.0,286.03,Partner
2381,77,7,2024-07-19,2,459.69,0.15,781.47,Partner
2382,99,3,2024-07-21,1,97.31,0.05,92.44,Online
2383,7,17,2024-05-27,2,362.21,0.05,688.2,Online
2384,66,24,2024-03-03,1,395.55,0.0,395.55,Partner
2385,70,21,2024-08-18,1,278.4,0.0,278.4,Direct
2386,86,13,2024-01-22,2,145.23,0.0,290.46,Online
2387,80,3,2024-12-23,1,97.31,0.0,97.31,Online
2388,66,25,2024-06-05,2,225.87,0.0,451.74,Partner
2389,35,12,2024-11-04,3,361.12,0.05,1029.19,Partner
2390,58,8,2024-05-15,1,436.52,0.0,436.52,Direct
2391,113,15,2024-02-05,2,381.95,0.0,763.9,Online
2392,102,4,2024-02-19,3,395.65,0.0,1186.95,Online
2393,76,8,2024-12-13,1,436.52,0.0,436.52,Partner
2394,28,11,2024-12-30,5,251.67,0.05,1195.43,Direct
2395,20,18,2024-06-06,3,286.03,0.05,815.19,Direct
2396,57,25,2024-11-26,1,225.87,0.0,225.87,Direct
2397,20,13,2024-11-20,1,145.23,0.0,145.23,Online
2398,41,10,2024-12-20,1,294.85,0.0,294.85,Direct
2399,7,25,2024-07-25,1,225.87,0.0,225.87,Partner
2400,113,7,2024-06-23,1,459.69,0.0,459.69,Partner
2401,39,20,2024-07-19,1,341.71,0.0,341.71,Partner
2402,23,9,2024-06-21,1,228.5,0.1,205.65,Partner
2403,119,12,2024-04-05,5,361.12,0.0,1805.6,Online
2404,118,20,2024-03-14,2,341.71,0.1,615.08,Online
2405,32,15,2024-09-23,1,381.95,0.05,362.85,Partner
2406,94,11,2024-12-08,2,251.67,0.0,503.34,Partner
2407,14,1,2024-03-09,2,202.03,0.0,404.06,Direct
2408,92,8,2024-06-22,2,436.52,0.05,829.39,Online
2409,65,1,2024-02-03,1,202.03,0.0,202.03,Partner
2410,107,17,2024-02-04,1,362.21,0.0,362.21,Online
2411,78,3,2024-01-02,1,97.31,0.0,97.31,Online
2412,14,12,2024-12-07,3,361.12,0.0,1083.36,Direct
2413,49,16,2024-10-22,1,131.16,0.0,131.16,Partner
2414,74,21,2024-07-25,1,278.4,0.0,278.4,Direct
2415,96,25,2024-10-20,1,225.87,0.0,225.87,Online
2416,112,22,2024-05-20,3,359.07,0.0,1077.21,Online
2417,102,7,2024-03-08,2,459.69,0.1,827.44,Direct
2418,36,22,2024-04-23,1,359.07,0.15,305.21,Online
2419,82,17,2024-05-02,3,362.21,0.0,1086.63,Online
2420,51,11,2024-03-04,1,251.67,0.0,251.67,Partner
2421,40,25,2024-01-18,1,225.87,0.05,214.58,Online
2422,116,6,2024-11-28,2,133.44,0.0,266.88,Partner
2423,100,23,2024-05-27,1,307.04,0.0,307.04,Direct
2424,76,4,2024-11-27,1,395.65,0.1,356.08,Online
2425,88,6,2024-12-26,1,133.44,0.0,133.44,Partner
2426,23,22,2024-11-09,5,359.07,0.0,1795.35,Partner
2427,42,10,2024-12-30,2,294.85,0.0,589.7,Direct
2428,1,6,2024-11-04,1,133.44,0.0,133.44,Online
2429,15,12,2024-09-17,1,361.12,0.1,325.01,Partner
2430,3,9,2024-11-07,1,228.5,0.1,205.65,Direct
2431,63,19,2024-04-24,1,138.32,0.0,138.32,Partner
2432,86,17,2024-02-18,1,362.21,0.0,362.21,Partner
2433,12,5,2024-12-12,1,206.77,0.05,196.43,Online
2434,27,23,2024-02-10,3,307.04,0.0,921.12,Partner
2435,38,12,2024-01-12,1,361.12,0.0,361.12,Online
2436,47,8,2024-09-21,5,436.52,0.0,2182.6,Direct
2437,12,25,2024-03-03,2,225.87,0.0,451.74,Partner
2438,78,20,2024-04-21,1,341.71,0.1,307.54,Direct
2439,110,5,2024-08-22,1,206.77,0.1,186.09,Online
2440,108,4,2024-03-12,1,395.65,0.0,395.65,Partner
2441,106,17,2024-05-20,1,362.21,0.05,344.1,Online
2442,70,22,2024-01-31,1,359.07,0.0,359.07,Partner
2443,27,6,2024-10-29,5,133.44,0.1,600.48,Online
2444,30,8,2024-10-31,1,436.52,0.0,436.52,Direct
2445,56,10,2024-01-21,1,294.85,0.0,294.85,Online
2446,47,7,2024-08-27,1,459.69,0.0,459.69,Direct
2447,94,3,2024-09-04,5,97.31,0.05,462.22,Direct
2448,12,17,2024-05-30,2,362.21,0.0,724.42,Online
2449,53,12,2024-06-23,3,361.12,0.1,975.02,Partner
2450,95,7,2024-09-28,2,459.69,0.05,873.41,Online
2451,111,5,2024-04-27,3,206.77,0.0,620.31,Direct
2452,35,23,2024-10-11,1,307.04,0.0,307.04,Direct
2453,103,4,2024-05-24,1,395.65,0.0,395.65,Online
2454,119,4,2024-10-01,5,395.65,0.0,1978.25,Online
2455,105,18,2024-01-16,1,286.03,0.0,286.03,Direct
2456,68,19,2024-03-29,5,138.32,0.0,691.6,Direct
2457,35,2,2024-09-15,1,158.31,0.05,150.39,Partner
2458,63,13,2024-08-05,1,145.23,0.0,145.23,Partner
2459,61,16,2024-02-02,2,131.16,0.05,249.2,Online
2460,33,2,2024-05-20,1,158.31,0.0,158.31,Online
2461,97,22,2024-02-15,1,359.07,0.1,323.16,Online
2462,115,19,2024-02-27,1,138.32,0.0,138.32,Partner
2463,43,24,2024-07-18,1,395.55,0.0,395.55,Online
2464,30,1,2024-10-28,1,202.03,0.0,202.03,Partner
2465,110,11,2024-04-25,1,251.67,0.0,251.67,Online
2466,65,10,2024-01-29,1,294.85,0.0,294.85,Partner
2467,47,7,2024-09-29,2,459.69,0.05,873.41,Partner
2468,8,12,2024-12-02,3,361.12,0.05,1029.19,Partner
2469,103,15,2024-02-06,1,381.95,0.0,381.95,Online
2470,61,10,2024-09-01,1,294.85,0.05,280.11,Online
2471,33,8,2024-03-09,1,436.52,0.1,392.87,Partner
2472,96,1,2024-08-20,1,202.03,0.0,202.03,Online
2473,84,23,2024-12-28,1,307.04,0.0,307.04,Online
2474,44,4,2024-08-20,3,395.65,0.0,1186.95,Direct
2475,41,25,2024-06-23,1,225.87,0.0,225.87,Online
2476,13,9,2024-04-07,5,228.5,0.0,1142.5,Direct
2477,10,12,2024-07-25,1,361.12,0.05,343.06,Direct
2478,61,9,2024-05-24,1,228.5,0.1,205.65,Direct
2479,86,15,2024-02-09,1,381.95,0.0,381.95,Online
2480,94,24,2024-09-21,2,395.55,0.0,791.1,Direct
2481,1,24,2024-08-12,3,395.55,0.05,1127.32,Direct
2482,106,6,2024-12-26,2,133.44,0.0,266.88,Online
2483,54,6,2024-04-10,1,133.44,0.0,133.44,Partner
2484,15,22,2024-04-13,1,359.07,0.0,359.07,Online
2485,17,2,2024-12-25,1,158.31,0.0,158.31,Partner
2486,40,6,2024-01-12,1,133.44,0.0,133.44,Online
2487,82,13,2024-11-09,2,145.23,0.05,275.94,Online
2488,19,20,2024-01-09,1,341.71,0.0,341.71,Direct
2489,76,13,2024-06-30,1,145.23,0.0,145.23,Direct
2490,4,11,2024-08-01,1,251.67,0.0,251.67,Direct
2491,59,18,2024-11-24,1,286.03,0.0,286.03,Online
2492,19,23,2024-11-18,1,307.04,0.0,307.04,Online
2493,22,19,2024-05-15,1,138.32,0.05,131.4,Online
2494,83,9,2024-06-30,2,228.5,0.05,434.15,Online
2495,74,15,2024-03-24,1,381.95,0.0,381.95,Online
2496,51,8,2024-11-19,3,436.52,0.0,1309.56,Partner
2497,19,13,2024-06-30,1,145.23,0.05,137.97,Partner
2498,62,9,2024-02-23,2,228.5,0.0,457.0,Direct
2499,16,1,2024-03-30,1,202.03,0.0,202.03,Online
2500,101,22,2024-06-30,1,359.07,0.0,359.07,Partner
