session_id,user_id,session_start_ts,channel,campaign_id,landing_page,device,session_month
2104,u000378,2024-01-12 16:51:03,Paid Social,4.0,/demo,desktop,2024-01
2105,u000725,2024-09-15 04:17:35,Organic,,/demo,tablet,2024-09
2106,u001504,2024-03-03 08:48:34,Direct,,/pricing,mobile,2024-03
2107,u000302,2024-06-12 20:23:28,Organic,,/,desktop,2024-06
2108,u000800,2024-07-30 16:26:36,Search,2.0,/demo,mobile,2024-07
2109,u000841,2024-11-10 06:06:14,Search,1.0,/,desktop,2024-11
2110,u001642,2024-06-30 10:45:18,Organic,,/product,mobile,2024-06
2111,u001022,2024-02-28 16:41:43,Search,1.0,/case-studies,desktop,2024-02
2112,u000856,2024-05-12 00:28:10,Organic,,/,desktop,2024-05
2113,u001528,2024-08-25 23:44:53,Search,2.0,/,mobile,2024-08
2114,u000746,2024-08-27 00:40:42,Organic,,/,desktop,2024-08
2115,u001416,2024-12-16 06:08:45,Paid Social,4.0,/blog,mobile,2024-12
2116,u000699,2024-03-09 06:48:32,Search,2.0,/demo,desktop,2024-03
2117,u000652,2024-02-26 02:45:36,Search,2.0,/,mobile,2024-02
2118,u001721,2024-11-05 12:40:11,Direct,,/product,tablet,2024-11
2119,u001104,2024-03-14 02:28:24,Paid Social,4.0,/,tablet,2024-03
2120,u001180,2024-08-15 16:06:06,Search,2.0,/case-studies,desktop,2024-08
2121,u001434,2024-08-12 22:20:44,Organic,,/,desktop,2024-08
2122,u000764,2024-04-29 22:02:29,Paid Social,4.0,/pricing,tablet,2024-04
2123,u000962,2024-10-12 09:10:00,Organic,,/blog,desktop,2024-10
2124,u000416,2024-05-06 18:12:08,Organic,,/product,tablet,2024-05
2125,u000421,2024-09-26 00:47:05,Organic,,/product,tablet,2024-09
2126,u001573,2024-12-20 01:08:56,Paid Social,4.0,/,desktop,2024-12
2127,u001167,2024-01-06 21:22:35,Paid Social,4.0,/blog,mobile,2024-01
2128,u000835,2024-03-03 08:29:26,Search,2.0,/pricing,desktop,2024-03
2129,u001625,2024-12-30 01:40:49,Video,5.0,/blog,desktop,2024-12
2130,u001099,2024-02-12 06:35:28,Organic,,/pricing,mobile,2024-02
2131,u001299,2024-07-07 06:03:51,Organic,,/case-studies,desktop,2024-07
2132,u000692,2024-05-19 16:49:52,Affiliate,6.0,/case-studies,tablet,2024-05
2133,u001466,2024-02-05 20:37:32,Organic,,/product,tablet,2024-02
2134,u000375,2024-05-03 17:12:35,Organic,,/product,mobile,2024-05
2135,u001048,2024-01-03 11:54:19,Organic,,/demo,tablet,2024-01
2136,u001119,2024-07-04 10:21:45,Paid Social,3.0,/,tablet,2024-07
2137,u001616,2024-06-15 04:37:13,Organic,,/,tablet,2024-06
2138,u000118,2024-09-11 17:58:58,Organic,,/pricing,desktop,2024-09
2139,u000348,2024-10-24 16:59:33,Direct,,/case-studies,tablet,2024-10
2140,u000924,2024-07-03 03:39:06,Paid Social,4.0,/,mobile,2024-07
2141,u000704,2024-02-14 05:43:52,Paid Social,4.0,/,desktop,2024-02
2142,u000344,2024-05-19 18:24:28,Affiliate,6.0,/case-studies,desktop,2024-05
2143,u000841,2024-07-27 16:31:47,Organic,,/product,desktop,2024-07
2144,u001328,2024-09-05 02:23:10,Search,2.0,/product,mobile,2024-09
2145,u000887,2024-08-03 02:37:56,Video,5.0,/pricing,mobile,2024-08
2146,u001189,2024-07-01 09:37:37,Search,1.0,/demo,mobile,2024-07
2147,u000496,2024-08-06 00:38:03,Search,1.0,/product,mobile,2024-08
2148,u001382,2024-01-31 12:05:59,Direct,,/blog,mobile,2024-01
2149,u000042,2024-05-17 21:15:24,Paid Social,3.0,/case-studies,tablet,2024-05
2150,u001595,2024-08-13 04:34:26,Search,1.0,/product,desktop,2024-08
2151,u000735,2024-06-08 16:15:49,Video,5.0,/pricing,desktop,2024-06
2152,u001603,2024-05-03 15:29:52,Search,1.0,/case-studies,mobile,2024-05
2153,u000864,2024-09-12 02:45:30,Paid Social,3.0,/product,desktop,2024-09
2154,u000045,2024-04-03 03:26:41,Organic,,/pricing,desktop,2024-04
2155,u001272,2024-06-29 16:16:42,Paid Social,4.0,/demo,mobile,2024-06
2156,u000528,2024-08-11 01:44:03,Direct,,/blog,tablet,2024-08
2157,u001515,2024-03-20 09:05:29,Direct,,/demo,desktop,2024-03
2158,u001374,2024-09-17 06:32:34,Search,2.0,/case-studies,mobile,2024-09
2159,u000498,2024-11-13 01:47:49,Organic,,/product,tablet,2024-11
2160,u000009,2024-08-31 21:21:33,Direct,,/,desktop,2024-08
2161,u000902,2024-09-23 20:59:20,Paid Social,4.0,/pricing,desktop,2024-09
2162,u001638,2024-08-06 23:30:08,Paid Social,4.0,/pricing,tablet,2024-08
2163,u001076,2024-11-17 19:09:24,Paid Social,3.0,/,tablet,2024-11
2164,u001413,2024-03-20 22:31:21,Organic,,/pricing,mobile,2024-03
2165,u001173,2024-08-30 08:25:27,Search,2.0,/,tablet,2024-08
2166,u001551,2024-10-14 23:34:27,Search,2.0,/blog,tablet,2024-10
2167,u000631,2024-03-10 00:49:03,Direct,,/blog,mobile,2024-03
2168,u000626,2024-04-04 10:39:35,Paid Social,4.0,/,mobile,2024-04
2169,u000238,2024-02-24 00:31:37,Organic,,/product,tablet,2024-02
2170,u000083,2024-05-05 13:55:00,Organic,,/case-studies,mobile,2024-05
2171,u000553,2024-12-29 03:52:56,Search,1.0,/demo,mobile,2024-12
2172,u000752,2024-12-02 04:10:05,Organic,,/product,tablet,2024-12
2173,u001126,2024-10-09 08:39:03,Direct,,/product,tablet,2024-10
2174,u000286,2024-02-11 01:59:56,Paid Social,4.0,/pricing,tablet,2024-02
2175,u000816,2024-01-26 00:15:27,Paid Social,3.0,/,desktop,2024-01
2176,u000662,2024-04-10 14:54:29,Affiliate,6.0,/blog,desktop,2024-04
2177,u000516,2024-07-11 18:07:02,Paid Social,3.0,/demo,tablet,2024-07
2178,u000626,2024-10-04 05:51:53,Paid Social,4.0,/case-studies,desktop,2024-10
2179,u001796,2024-06-13 12:16:14,Direct,,/demo,mobile,2024-06
2180,u000045,2024-06-30 12:48:10,Affiliate,6.0,/blog,desktop,2024-06
2181,u000622,2024-07-02 12:55:17,Video,5.0,/,desktop,2024-07
2182,u000196,2024-09-09 03:33:13,Organic,,/case-studies,desktop,2024-09
2183,u001224,2024-10-02 06:19:59,Search,1.0,/case-studies,tablet,2024-10
2184,u000351,2024-10-14 15:12:59,Organic,,/demo,tablet,2024-10
2185,u001551,2024-03-30 18:39:24,Direct,,/pricing,desktop,2024-03
2186,u000935,2024-01-27 09:54:31,Affiliate,6.0,/,tablet,2024-01
2187,u000810,2024-10-22 15:58:43,Search,2.0,/,desktop,2024-10
2188,u000546,2024-05-28 10:39:07,Video,5.0,/,mobile,2024-05
2189,u001781,2024-04-15 14:27:02,Organic,,/,mobile,2024-04
2190,u000872,2024-08-13 18:33:10,Video,5.0,/blog,desktop,2024-08
2191,u000330,2024-06-15 16:10:13,Organic,,/case-studies,tablet,2024-06
2192,u000809,2024-11-15 04:54:10,Video,5.0,/case-studies,tablet,2024-11
2193,u001332,2024-12-22 08:44:40,Organic,,/blog,mobile,2024-12
2194,u000334,2024-01-01 00:30:13,Direct,,/demo,mobile,2024-01
2195,u000906,2024-06-09 03:53:28,Affiliate,6.0,/blog,desktop,2024-06
2196,u001344,2024-08-23 14:14:41,Search,2.0,/demo,mobile,2024-08
2197,u001012,2024-06-22 07:46:25,Search,2.0,/,desktop,2024-06
2198,u000991,2024-05-16 07:54:34,Organic,,/product,tablet,2024-05
2199,u000538,2024-04-16 16:15:09,Paid Social,3.0,/pricing,tablet,2024-04
2200,u000438,2024-08-13 04:36:44,Organic,,/product,mobile,2024-08
2201,u000722,2024-08-05 01:03:03,Paid Social,4.0,/blog,desktop,2024-08
2202,u001216,2024-07-06 15:31:34,Search,2.0,/pricing,desktop,2024-07
2203,u001203,2024-05-07 10:00:08,Paid Social,4.0,/case-studies,desktop,2024-05
2204,u001328,2024-11-20 17:36:20,Search,2.0,/product,tablet,2024-11
2205,u001691,2024-08-10 19:34:49,Organic,,/blog,desktop,2024-08
2206,u001063,2024-12-17 23:50:01,Direct,,/,desktop,2024-12
2207,u000232,2024-10-08 01:27:55,Paid Social,4.0,/case-studies,desktop,2024-10
2208,u001014,2024-10-23 04:25:55,Search,2.0,/case-studies,tablet,2024-10
2209,u000316,2024-01-09 00:25:19,Direct,,/product,desktop,2024-01
2210,u000328,2024-05-23 14:39:13,Direct,,/blog,desktop,2024-05
2211,u000968,2024-04-30 12:43:58,Paid Social,4.0,/product,desktop,2024-04
2212,u000209,2024-08-15 07:20:04,Direct,,/product,desktop,2024-08
2213,u001282,2024-05-29 05:56:19,Search,1.0,/demo,tablet,2024-05
2214,u001743,2024-11-11 11:34:09,Paid Social,3.0,/pricing,desktop,2024-11
2215,u001754,2024-01-29 09:38:57,Direct,,/product,tablet,2024-01
2216,u000805,2024-11-23 15:00:24,Organic,,/,desktop,2024-11
2217,u000670,2024-06-04 10:37:55,Search,1.0,/case-studies,mobile,2024-06
2218,u000232,2024-11-16 11:22:49,Affiliate,6.0,/,desktop,2024-11
2219,u001335,2024-09-11 16:53:20,Search,1.0,/product,tablet,2024-09
2220,u000625,2024-01-26 07:59:13,Direct,,/,desktop,2024-01
2221,u000686,2024-04-25 17:17:40,Organic,,/case-studies,desktop,2024-04
2222,u000478,2024-12-09 01:37:44,Search,1.0,/,tablet,2024-12
2223,u000986,2024-04-29 19:15:10,Affiliate,6.0,/pricing,mobile,2024-04
2224,u001546,2024-09-13 20:50:08,Video,5.0,/,mobile,2024-09
2225,u001615,2024-01-13 16:30:49,Video,5.0,/pricing,desktop,2024-01
2226,u001191,2024-12-22 20:17:07,Direct,,/pricing,tablet,2024-12
2227,u001680,2024-09-19 21:00:29,Video,5.0,/product,desktop,2024-09
2228,u000066,2024-01-21 07:33:08,Affiliate,6.0,/blog,mobile,2024-01
2229,u000279,2024-07-24 08:19:23,Organic,,/pricing,tablet,2024-07
2230,u000709,2024-09-01 19:34:18,Video,5.0,/,mobile,2024-09
2231,u000652,2024-10-02 06:55:18,Organic,,/case-studies,mobile,2024-10
2232,u000161,2024-01-21 21:33:44,Search,2.0,/,desktop,2024-01
2233,u000500,2024-04-22 03:36:48,Direct,,/demo,mobile,2024-04
2234,u001514,2024-12-11 13:47:37,Search,2.0,/product,mobile,2024-12
2235,u000054,2024-01-16 04:18:33,Organic,,/pricing,desktop,2024-01
2236,u001394,2024-11-01 20:11:30,Affiliate,6.0,/blog,desktop,2024-11
2237,u000992,2024-09-15 02:10:15,Paid Social,3.0,/case-studies,desktop,2024-09
2238,u001005,2024-08-16 11:00:17,Paid Social,4.0,/case-studies,desktop,2024-08
2239,u000596,2024-07-01 14:31:59,Direct,,/demo,tablet,2024-07
2240,u000378,2024-02-02 01:56:06,Organic,,/pricing,desktop,2024-02
2241,u000529,2024-09-12 15:43:18,Direct,,/demo,tablet,2024-09
2242,u000575,2024-08-15 20:57:48,Search,1.0,/pricing,mobile,2024-08
2243,u000211,2024-05-17 21:40:43,Affiliate,6.0,/blog,desktop,2024-05
2244,u000978,2024-05-17 23:44:13,Organic,,/blog,mobile,2024-05
2245,u001623,2024-06-15 03:23:43,Search,2.0,/demo,tablet,2024-06
2246,u000573,2024-07-17 05:28:12,Direct,,/,mobile,2024-07
2247,u000633,2024-08-04 12:48:26,Organic,,/pricing,desktop,2024-08
2248,u001424,2024-09-19 01:35:55,Organic,,/demo,desktop,2024-09
2249,u001198,2024-11-30 21:07:05,Paid Social,4.0,/product,mobile,2024-11
2250,u000163,2024-06-05 13:20:15,Paid Social,3.0,/pricing,desktop,2024-06
2251,u001275,2024-05-10 22:42:07,Organic,,/demo,tablet,2024-05
2252,u000592,2024-02-25 12:22:37,Direct,,/demo,desktop,2024-02
2253,u000776,2024-03-14 06:39:19,Search,2.0,/,tablet,2024-03
2254,u000356,2024-03-18 09:56:19,Organic,,/pricing,mobile,2024-03
2255,u000007,2024-11-11 11:30:50,Paid Social,3.0,/blog,mobile,2024-11
2256,u000516,2024-09-05 10:36:07,Search,2.0,/blog,mobile,2024-09
2257,u001388,2024-01-29 22:30:08,Direct,,/blog,desktop,2024-01
2258,u001543,2024-08-02 17:38:04,Organic,,/,tablet,2024-08
2259,u000085,2024-07-01 06:02:39,Organic,,/blog,desktop,2024-07
2260,u001289,2024-05-24 13:57:16,Paid Social,3.0,/,desktop,2024-05
2261,u001344,2024-05-16 09:32:53,Video,5.0,/product,tablet,2024-05
2262,u000737,2024-10-01 08:30:28,Organic,,/pricing,mobile,2024-10
2263,u001686,2024-09-23 01:03:24,Direct,,/product,tablet,2024-09
2264,u001530,2024-01-12 10:54:07,Organic,,/,tablet,2024-01
2265,u000032,2024-04-06 03:02:18,Direct,,/demo,tablet,2024-04
2266,u000850,2024-07-01 06:11:04,Organic,,/product,desktop,2024-07
2267,u001084,2024-01-31 08:46:57,Search,1.0,/demo,desktop,2024-01
2268,u001531,2024-11-17 23:02:17,Search,2.0,/blog,mobile,2024-11
2269,u001397,2024-09-24 05:08:53,Paid Social,3.0,/demo,mobile,2024-09
2270,u001308,2024-09-19 08:02:50,Organic,,/pricing,tablet,2024-09
2271,u000465,2024-12-04 08:19:48,Organic,,/demo,desktop,2024-12
2272,u001222,2024-04-07 01:39:06,Direct,,/case-studies,tablet,2024-04
2273,u000896,2024-02-24 17:53:00,Search,1.0,/product,mobile,2024-02
2274,u000194,2024-12-16 16:47:55,Organic,,/case-studies,desktop,2024-12
2275,u000759,2024-12-13 10:49:03,Paid Social,4.0,/,mobile,2024-12
2276,u001421,2024-04-21 22:05:51,Paid Social,3.0,/product,mobile,2024-04
2277,u000872,2024-03-24 22:52:41,Paid Social,4.0,/product,mobile,2024-03
2278,u000656,2024-09-21 12:18:19,Affiliate,6.0,/,desktop,2024-09
2279,u001062,2024-07-19 11:58:05,Direct,,/,tablet,2024-07
2280,u000502,2024-01-24 17:12:40,Search,2.0,/pricing,desktop,2024-01
2281,u001019,2024-11-02 12:21:54,Paid Social,4.0,/blog,desktop,2024-11
2282,u000251,2024-09-24 22:44:28,Direct,,/demo,desktop,2024-09
2283,u000565,2024-09-15 07:19:10,Direct,,/,tablet,2024-09
2284,u001239,2024-06-19 03:28:22,Search,2.0,/blog,tablet,2024-06
2285,u000007,2024-07-27 00:51:45,Organic,,/,desktop,2024-07
2286,u000497,2024-01-22 19:07:05,Direct,,/demo,tablet,2024-01
2287,u001766,2024-12-18 08:57:56,Search,1.0,/pricing,tablet,2024-12
2288,u000141,2024-01-08 02:51:40,Organic,,/blog,desktop,2024-01
2289,u001240,2024-10-02 09:10:17,Affiliate,6.0,/,desktop,2024-10
2290,u001523,2024-01-26 08:12:17,Video,5.0,/blog,mobile,2024-01
2291,u000864,2024-07-27 15:47:13,Search,2.0,/blog,mobile,2024-07
2292,u000733,2024-11-03 08:20:50,Direct,,/blog,tablet,2024-11
2293,u001782,2024-07-22 15:31:28,Organic,,/product,tablet,2024-07
2294,u001712,2024-07-29 13:54:04,Direct,,/demo,tablet,2024-07
2295,u001095,2024-09-22 18:19:04,Organic,,/pricing,tablet,2024-09
2296,u000228,2024-10-20 05:54:19,Search,2.0,/pricing,mobile,2024-10
2297,u000149,2024-09-05 23:36:08,Organic,,/demo,mobile,2024-09
2298,u001693,2024-02-20 09:28:03,Paid Social,3.0,/,tablet,2024-02
2299,u000763,2024-05-01 13:23:40,Search,1.0,/product,mobile,2024-05
2300,u000669,2024-10-12 00:04:51,Direct,,/product,desktop,2024-10
2301,u000875,2024-07-24 15:19:36,Direct,,/,mobile,2024-07
2302,u001104,2024-04-03 06:42:30,Affiliate,6.0,/product,tablet,2024-04
2303,u001291,2024-09-01 21:01:31,Organic,,/,desktop,2024-09
2304,u000767,2024-06-09 10:44:02,Organic,,/demo,mobile,2024-06
2305,u000023,2024-04-19 13:44:06,Direct,,/,desktop,2024-04
2306,u001096,2024-03-11 12:33:27,Organic,,/case-studies,tablet,2024-03
2307,u000712,2024-08-13 11:40:48,Search,1.0,/demo,desktop,2024-08
2308,u000023,2024-02-27 12:20:33,Search,1.0,/,mobile,2024-02
2309,u000231,2024-01-31 11:20:53,Organic,,/,mobile,2024-01
2310,u001283,2024-05-19 20:07:18,Search,1.0,/demo,mobile,2024-05
2311,u000226,2024-11-23 16:19:21,Organic,,/product,desktop,2024-11
2312,u001517,2024-09-13 07:14:46,Organic,,/,desktop,2024-09
2313,u001162,2024-02-19 21:55:59,Direct,,/blog,tablet,2024-02
2314,u001666,2024-10-31 19:08:58,Video,5.0,/pricing,mobile,2024-10
2315,u001433,2024-08-07 05:45:32,Paid Social,3.0,/product,tablet,2024-08
2316,u000686,2024-01-27 17:41:16,Organic,,/,mobile,2024-01
2317,u000869,2024-04-12 07:31:46,Direct,,/,desktop,2024-04
2318,u001373,2024-12-12 23:10:45,Organic,,/,desktop,2024-12
2319,u001281,2024-04-30 00:09:09,Search,2.0,/case-studies,tablet,2024-04
2320,u000610,2024-12-08 01:24:26,Organic,,/case-studies,desktop,2024-12
2321,u000068,2024-06-12 04:02:17,Video,5.0,/case-studies,desktop,2024-06
2322,u000098,2024-07-05 08:32:39,Organic,,/case-studies,tablet,2024-07
2323,u001417,2024-12-08 11:19:12,Video,5.0,/pricing,mobile,2024-12
2324,u000908,2024-09-20 23:11:03,Video,5.0,/blog,tablet,2024-09
2325,u000398,2024-03-15 08:23:09,Paid Social,3.0,/,tablet,2024-03
2326,u000600,2024-09-06 07:29:42,Search,1.0,/,tablet,2024-09
2327,u000476,2024-01-11 09:44:34,Video,5.0,/case-studies,mobile,2024-01
2328,u000676,2024-03-31 13:49:31,Search,1.0,/blog,mobile,2024-03
2329,u000910,2024-06-15 19:01:34,Paid Social,3.0,/blog,tablet,2024-06
2330,u000614,2024-11-03 14:09:48,Paid Social,4.0,/case-studies,desktop,2024-11
2331,u000941,2024-09-07 23:43:41,Affiliate,6.0,/case-studies,desktop,2024-09
2332,u001610,2024-10-08 19:57:19,Paid Social,4.0,/case-studies,mobile,2024-10
2333,u001070,2024-09-29 13:18:46,Direct,,/blog,mobile,2024-09
2334,u001690,2024-03-01 20:38:55,Search,2.0,/,mobile,2024-03
2335,u000792,2024-10-25 17:18:06,Search,1.0,/,mobile,2024-10
2336,u000967,2024-03-15 12:03:36,Organic,,/pricing,desktop,2024-03
2337,u000660,2024-03-07 11:36:39,Direct,,/,desktop,2024-03
2338,u001377,2024-06-08 20:05:17,Paid Social,3.0,/,desktop,2024-06
2339,u000715,2024-01-26 23:33:54,Organic,,/product,mobile,2024-01
2340,u000986,2024-06-07 15:07:01,Affiliate,6.0,/pricing,desktop,2024-06
2341,u000642,2024-07-15 18:41:22,Search,2.0,/pricing,mobile,2024-07
2342,u000015,2024-03-15 16:28:20,Direct,,/,tablet,2024-03
2343,u000745,2024-12-18 14:34:24,Direct,,/blog,desktop,2024-12
2344,u000334,2024-09-15 22:55:49,Organic,,/pricing,mobile,2024-09
2345,u000669,2024-02-24 01:35:26,Search,2.0,/blog,desktop,2024-02
2346,u000360,2024-10-22 19:18:12,Paid Social,3.0,/blog,tablet,2024-10
2347,u001071,2024-04-09 00:52:01,Search,1.0,/pricing,desktop,2024-04
2348,u000353,2024-11-01 23:53:27,Search,2.0,/blog,desktop,2024-11
2349,u001183,2024-08-21 10:09:58,Organic,,/demo,desktop,2024-08
2350,u001188,2024-05-10 02:44:05,Direct,,/blog,desktop,2024-05
2351,u000535,2024-08-07 00:32:49,Search,1.0,/demo,desktop,2024-08
2352,u000667,2024-09-17 18:50:07,Direct,,/blog,mobile,2024-09
2353,u001776,2024-10-19 06:32:42,Paid Social,3.0,/pricing,mobile,2024-10
2354,u000174,2024-10-29 23:29:14,Search,1.0,/pricing,mobile,2024-10
2355,u001176,2024-04-21 00:25:12,Paid Social,4.0,/,tablet,2024-04
2356,u001462,2024-01-03 01:45:16,Search,1.0,/blog,tablet,2024-01
2357,u000131,2024-10-20 08:21:03,Organic,,/blog,desktop,2024-10
2358,u000584,2024-03-30 08:35:04,Affiliate,6.0,/case-studies,desktop,2024-03
2359,u000291,2024-03-06 19:31:05,Affiliate,6.0,/blog,desktop,2024-03
2360,u000791,2024-01-18 01:49:26,Search,1.0,/demo,desktop,2024-01
2361,u001510,2024-11-23 00:25:11,Organic,,/blog,tablet,2024-11
2362,u000729,2024-06-21 21:26:41,Organic,,/blog,mobile,2024-06
2363,u001561,2024-07-17 15:24:53,Organic,,/case-studies,tablet,2024-07
2364,u001537,2024-01-01 06:12:04,Direct,,/blog,desktop,2024-01
2365,u001697,2024-11-02 06:59:22,Direct,,/,desktop,2024-11
2366,u000679,2024-07-17 08:53:29,Paid Social,4.0,/demo,mobile,2024-07
2367,u000358,2024-06-13 04:30:45,Direct,,/pricing,desktop,2024-06
2368,u001715,2024-07-31 17:20:59,Paid Social,3.0,/case-studies,desktop,2024-07
2369,u000100,2024-02-14 07:57:56,Organic,,/blog,desktop,2024-02
2370,u000117,2024-01-11 14:48:33,Organic,,/product,desktop,2024-01
2371,u001448,2024-04-20 07:20:09,Search,1.0,/blog,desktop,2024-04
2372,u001609,2024-08-29 11:41:42,Video,5.0,/blog,mobile,2024-08
2373,u001427,2024-10-06 15:08:48,Search,1.0,/product,mobile,2024-10
2374,u000075,2024-05-21 13:16:41,Paid Social,3.0,/,mobile,2024-05
2375,u000305,2024-11-19 10:58:53,Direct,,/pricing,desktop,2024-11
2376,u000262,2024-02-09 16:34:59,Direct,,/product,desktop,2024-02
2377,u000447,2024-04-18 08:28:10,Paid Social,3.0,/demo,desktop,2024-04
2378,u000184,2024-10-24 09:35:56,Search,2.0,/pricing,tablet,2024-10
2379,u000368,2024-05-15 12:10:47,Search,1.0,/blog,tablet,2024-05
2380,u000933,2024-04-22 16:35:46,Video,5.0,/,tablet,2024-04
2381,u000179,2024-01-04 04:40:36,Search,1.0,/blog,mobile,2024-01
2382,u000582,2024-04-26 18:30:05,Paid Social,4.0,/blog,tablet,2024-04
2383,u000051,2024-04-26 11:57:47,Affiliate,6.0,/pricing,tablet,2024-04
2384,u000212,2024-11-23 04:40:08,Direct,,/pricing,mobile,2024-11
2385,u000250,2024-07-11 22:01:22,Direct,,/,desktop,2024-07
2386,u000175,2024-05-29 06:24:26,Organic,,/pricing,tablet,2024-05
2387,u000744,2024-06-20 02:28:25,Direct,,/product,desktop,2024-06
2388,u001033,2024-01-07 11:57:37,Direct,,/pricing,tablet,2024-01
2389,u000282,2024-01-06 15:51:26,Organic,,/product,tablet,2024-01
2390,u000891,2024-08-15 03:11:24,Affiliate,6.0,/blog,tablet,2024-08
2391,u001690,2024-10-01 00:17:30,Organic,,/blog,desktop,2024-10
2392,u000644,2024-03-12 06:10:03,Paid Social,3.0,/,mobile,2024-03
2393,u000924,2024-10-17 09:46:23,Direct,,/blog,tablet,2024-10
2394,u001552,2024-01-28 20:44:54,Search,2.0,/,tablet,2024-01
2395,u000521,2024-08-06 22:08:02,Organic,,/case-studies,mobile,2024-08
2396,u000513,2024-05-08 06:20:20,Direct,,/blog,desktop,2024-05
2397,u000309,2024-06-11 20:15:17,Paid Social,3.0,/demo,tablet,2024-06
2398,u000265,2024-05-12 20:31:46,Affiliate,6.0,/pricing,tablet,2024-05
2399,u001552,2024-06-04 23:23:01,Direct,,/,desktop,2024-06
2400,u000002,2024-06-09 18:41:22,Affiliate,6.0,/product,desktop,2024-06
2401,u001401,2024-03-28 13:20:56,Organic,,/demo,desktop,2024-03
2402,u000272,2024-05-26 02:14:47,Direct,,/case-studies,mobile,2024-05
2403,u000804,2024-05-11 11:50:20,Paid Social,4.0,/,mobile,2024-05
2404,u000637,2024-04-24 19:27:07,Search,2.0,/,desktop,2024-04
2405,u001162,2024-11-21 22:04:20,Organic,,/,tablet,2024-11
2406,u001479,2024-08-19 03:26:27,Direct,,/product,desktop,2024-08
2407,u000584,2024-04-26 10:25:36,Organic,,/,tablet,2024-04
2408,u001167,2024-03-21 03:45:01,Organic,,/blog,desktop,2024-03
2409,u001515,2024-02-16 04:12:31,Paid Social,3.0,/,tablet,2024-02
2410,u001483,2024-04-30 17:06:28,Direct,,/product,tablet,2024-04
2411,u000232,2024-03-07 07:06:11,Direct,,/demo,tablet,2024-03
2412,u001197,2024-04-01 15:56:42,Paid Social,3.0,/,tablet,2024-04
2413,u000016,2024-10-13 23:34:16,Organic,,/product,mobile,2024-10
2414,u001028,2024-03-21 12:38:15,Organic,,/product,mobile,2024-03
2415,u000348,2024-07-17 07:15:26,Organic,,/,mobile,2024-07
2416,u001168,2024-02-16 21:58:51,Organic,,/,desktop,2024-02
2417,u000248,2024-03-01 07:08:21,Video,5.0,/,mobile,2024-03
2418,u000542,2024-08-31 21:45:39,Organic,,/product,mobile,2024-08
2419,u001147,2024-08-06 09:30:18,Video,5.0,/,tablet,2024-08
2420,u000696,2024-10-10 04:49:33,Organic,,/,desktop,2024-10
2421,u000131,2024-09-11 18:18:33,Organic,,/product,desktop,2024-09
2422,u000536,2024-09-07 07:35:29,Organic,,/blog,desktop,2024-09
2423,u001559,2024-01-15 06:52:46,Direct,,/blog,desktop,2024-01
2424,u000768,2024-12-21 12:10:04,Organic,,/demo,desktop,2024-12
2425,u000131,2024-05-01 22:13:37,Organic,,/demo,desktop,2024-05
2426,u000968,2024-12-26 18:31:10,Search,1.0,/case-studies,desktop,2024-12
2427,u001047,2024-08-08 05:18:54,Organic,,/case-studies,desktop,2024-08
2428,u000983,2024-07-03 04:23:47,Organic,,/product,mobile,2024-07
