sale_id,customer_sk,product_sk,date_id,channel,quantity,unit_price,discount_rate,revenue
2460,39,2,20240520,Online,1,158.31,0.0,158.31
2461,113,22,20240215,Online,1,359.07,0.1,323.16
2462,135,19,20240227,Partner,1,138.32,0.0,138.32
2463,49,24,20240718,Online,1,395.55,0.0,395.55
2464,36,1,20241028,Partner,1,202.03,0.0,202.03
2465,130,11,20240425,Online,1,251.67,0.0,251.67
2466,75,10,20240129,Partner,1,294.85,0.0,294.85
2467,54,7,20240929,Partner,2,459.69,0.05,873.41
2468,9,12,20241202,Partner,3,361.12,0.05,1029.19
2469,121,15,20240206,Online,1,381.95,0.0,381.95
2470,69,10,20240901,Online,1,294.85,0.05,280.11
2471,39,8,20240309,Partner,1,436.52,0.1,392.87
2472,112,1,20240820,Online,1,202.03,0.0,202.03
2473,98,23,20241228,Online,1,307.04,0.0,307.04
2474,50,4,20240820,Direct,3,395.65,0.0,1186.95
2475,47,25,20240623,Online,1,225.87,0.0,225.87
2476,16,9,20240407,Direct,5,228.5,0.0,1142.5
2477,11,12,20240725,Direct,1,361.12,0.05,343.06
2478,69,9,20240524,Direct,1,228.5,0.1,205.65
2479,100,15,20240209,Online,1,381.95,0.0,381.95
2480,110,24,20240921,Direct,2,395.55,0.0,791.1
2481,1,24,20240812,Direct,3,395.55,0.05,1127.32
2482,125,6,20241226,Online,2,133.44,0.0,266.88
2483,61,6,20240410,Partner,1,133.44,0.0,133.44
2484,18,22,20240413,Online,1,359.07,0.0,359.07
2485,20,2,20241225,Partner,1,158.31,0.0,158.31
2486,46,6,20240112,Online,1,133.44,0.0,133.44
2487,96,13,20241109,Online,2,145.23,0.05,275.94
2488,22,20,20240109,Direct,1,341.71,0.0,341.71
2489,89,13,20240630,Direct,1,145.23,0.0,145.23
2490,5,11,20240801,Direct,1,251.67,0.0,251.67
2491,67,18,20241124,Online,1,286.03,0.0,286.03
2492,22,23,20241118,Online,1,307.04,0.0,307.04
2493,26,19,20240515,Online,1,138.32,0.05,131.4
2494,97,9,20240630,Online,2,228.5,0.05,434.15
2495,87,15,20240324,Online,1,381.95,0.0,381.95
2496,58,8,20241119,Partner,3,436.52,0.0,1309.56
2497,22,13,20240630,Partner,1,145.23,0.05,137.97
2498,70,9,20240223,Direct,2,228.5,0.0,457.0
2499,19,1,20240330,Online,1,202.03,0.0,202.03
2500,119,22,20240630,Partner,1,359.07,0.0,359.07
