sale_id,customer_id,product_id,quantity,unit_price,discount_rate,revenue,channel,date_id
2461,97,22,1,359.07,0.1,323.16,Online,20240215
2462,115,19,1,138.32,0.0,138.32,Partner,20240227
2463,43,24,1,395.55,0.0,395.55,Online,20240718
2464,30,1,1,202.03,0.0,202.03,Partner,20241028
2465,110,11,1,251.67,0.0,251.67,Online,20240425
2466,65,10,1,294.85,0.0,294.85,Partner,20240129
2467,47,7,2,459.69,0.05,873.41,Partner,20240929
2468,8,12,3,361.12,0.05,1029.19,Partner,20241202
2469,103,15,1,381.95,0.0,381.95,Online,20240206
2470,61,10,1,294.85,0.05,280.11,Online,20240901
2471,33,8,1,436.52,0.1,392.87,Partner,20240309
2472,96,1,1,202.03,0.0,202.03,Online,20240820
2473,84,23,1,307.04,0.0,307.04,Online,20241228
2474,44,4,3,395.65,0.0,1186.95,Direct,20240820
2475,41,25,1,225.87,0.0,225.87,Online,20240623
2476,13,9,5,228.5,0.0,1142.5,Direct,20240407
2477,10,12,1,361.12,0.05,343.06,Direct,20240725
2478,61,9,1,228.5,0.1,205.65,Direct,20240524
2479,86,15,1,381.95,0.0,381.95,Online,20240209
2480,94,24,2,395.55,0.0,791.1,Direct,20240921
2481,1,24,3,395.55,0.05,1127.32,Direct,20240812
2482,106,6,2,133.44,0.0,266.88,Online,20241226
2483,54,6,1,133.44,0.0,133.44,Partner,20240410
2484,15,22,1,359.07,0.0,359.07,Online,20240413
2485,17,2,1,158.31,0.0,158.31,Partner,20241225
2486,40,6,1,133.44,0.0,133.44,Online,20240112
2487,82,13,2,145.23,0.05,275.94,Online,20241109
2488,19,20,1,341.71,0.0,341.71,Direct,20240109
2489,76,13,1,145.23,0.0,145.23,Direct,20240630
2490,4,11,1,251.67,0.0,251.67,Direct,20240801
2491,59,18,1,286.03,0.0,286.03,Online,20241124
2492,19,23,1,307.04,0.0,307.04,Online,20241118
2493,22,19,1,138.32,0.05,131.4,Online,20240515
2494,83,9,2,228.5,0.05,434.15,Online,20240630
2495,74,15,1,381.95,0.0,381.95,Online,20240324
2496,51,8,3,436.52,0.0,1309.56,Partner,20241119
2497,19,13,1,145.23,0.05,137.97,Partner,20240630
2498,62,9,2,228.5,0.0,457.0,Direct,20240223
2499,16,1,1,202.03,0.0,202.03,Online,20240330
2500,101,22,1,359.07,0.0,359.07,Partner,20240630
