session_id,user_id,session_start_ts,channel,campaign_id,landing_page,device
3541,u000029,2024-05-28 12:34:40,Affiliate,6.0,/product,tablet
3542,u000231,2024-01-31 09:54:56,Direct,,/demo,mobile
3543,u001157,2024-05-20 19:48:46,Organic,,/pricing,desktop
3544,u001065,2024-07-22 16:56:39,Paid Social,4.0,/,tablet
3545,u000145,2024-01-16 01:06:25,Search,1.0,/case-studies,tablet
3546,u001622,2024-06-02 01:31:59,Search,1.0,/demo,desktop
3547,u000670,2024-05-19 01:44:41,Organic,,/blog,desktop
3548,u001225,2024-10-12 01:53:37,Direct,,/product,desktop
3549,u001019,2024-03-06 19:20:20,Direct,,/pricing,tablet
3550,u001523,2024-12-07 03:38:48,Direct,,/product,tablet
3551,u000094,2024-10-25 17:29:35,Direct,,/blog,desktop
3552,u001016,2024-02-17 15:10:39,Direct,,/,desktop
3553,u001276,2024-04-03 09:03:29,Direct,,/product,mobile
3554,u001036,2024-08-23 07:21:01,Search,1.0,/product,mobile
3555,u000899,2024-12-29 17:17:25,Organic,,/pricing,mobile
3556,u000180,2024-08-23 19:04:46,Direct,,/case-studies,mobile
3557,u000407,2024-05-28 05:02:00,Search,2.0,/,tablet
3558,u001543,2024-04-14 02:19:06,Video,5.0,/case-studies,mobile
3559,u000938,2024-03-28 14:22:29,Video,5.0,/,desktop
3560,u000395,2024-01-29 06:59:34,Search,1.0,/,tablet
3561,u000557,2024-10-10 21:52:32,Organic,,/,desktop
3562,u000796,2024-08-02 14:41:58,Organic,,/case-studies,desktop
3563,u001160,2024-09-28 17:57:23,Search,2.0,/product,desktop
3564,u000966,2024-03-14 23:44:56,Search,1.0,/pricing,tablet
3565,u000105,2024-12-08 04:44:34,Paid Social,3.0,/case-studies,mobile
3566,u000437,2024-12-06 10:18:00,Organic,,/blog,desktop
3567,u001352,2024-09-30 01:40:52,Search,1.0,/product,desktop
3568,u001611,2024-03-30 11:39:48,Search,1.0,/demo,desktop
3569,u001019,2024-11-22 22:58:33,Paid Social,4.0,/demo,tablet
3570,u000063,2024-03-15 13:54:32,Direct,,/demo,tablet
3571,u000730,2024-07-04 13:56:29,Search,2.0,/product,desktop
3572,u000916,2024-11-22 05:14:32,Video,5.0,/demo,desktop
3573,u001501,2024-05-31 22:16:41,Affiliate,6.0,/product,mobile
3574,u000741,2024-11-12 18:37:55,Organic,,/product,tablet
3575,u001551,2024-10-12 02:10:53,Organic,,/demo,desktop
3576,u000722,2024-04-02 19:48:03,Affiliate,6.0,/blog,mobile
3577,u000218,2024-09-30 05:05:42,Direct,,/blog,desktop
3578,u001410,2024-05-18 06:12:02,Paid Social,3.0,/case-studies,desktop
3579,u000248,2024-09-11 18:07:28,Search,2.0,/demo,mobile
3580,u001420,2024-01-22 07:23:02,Organic,,/product,tablet
3581,u000414,2024-04-29 11:21:52,Video,5.0,/pricing,desktop
3582,u001478,2024-10-02 11:53:47,Organic,,/product,mobile
3583,u001536,2024-06-08 17:47:49,Direct,,/,desktop
3584,u000623,2024-07-05 23:06:30,Direct,,/blog,desktop
3585,u000465,2024-11-30 17:41:15,Direct,,/demo,mobile
3586,u001693,2024-06-12 14:15:49,Search,2.0,/product,tablet
3587,u001613,2024-07-31 08:01:32,Affiliate,6.0,/pricing,mobile
3588,u000822,2024-01-16 10:17:28,Organic,,/blog,desktop
3589,u001154,2024-07-30 07:51:58,Direct,,/product,tablet
3590,u001316,2024-11-29 06:48:59,Affiliate,6.0,/pricing,mobile
3591,u000366,2024-01-24 20:51:26,Organic,,/product,tablet
3592,u000073,2024-05-08 09:32:03,Paid Social,3.0,/blog,tablet
3593,u000732,2024-10-01 22:12:17,Search,1.0,/case-studies,desktop
3594,u000387,2024-04-12 11:41:01,Video,5.0,/blog,desktop
3595,u000685,2024-11-25 00:55:30,Organic,,/demo,mobile
3596,u001339,2024-07-24 14:23:57,Search,2.0,/,desktop
3597,u000756,2024-03-01 08:18:08,Organic,,/,mobile
3598,u000957,2024-02-23 01:02:47,Search,2.0,/case-studies,desktop
3599,u001031,2024-09-12 13:48:14,Paid Social,4.0,/product,tablet
3600,u000655,2024-10-24 11:30:25,Direct,,/product,mobile
3601,u000162,2024-12-21 10:54:44,Direct,,/pricing,mobile
3602,u000380,2024-03-21 05:15:25,Organic,,/demo,tablet
3603,u000278,2024-03-14 12:48:25,Search,2.0,/demo,tablet
3604,u000291,2024-06-27 21:20:25,Direct,,/,tablet
3605,u001314,2024-09-18 13:17:41,Direct,,/pricing,mobile
3606,u001175,2024-09-18 16:46:58,Organic,,/case-studies,desktop
3607,u000548,2024-07-27 00:49:54,Organic,,/blog,mobile
3608,u001663,2024-05-17 04:13:08,Affiliate,6.0,/blog,desktop
3609,u000607,2024-04-20 04:16:23,Direct,,/demo,desktop
3610,u000869,2024-04-05 13:46:42,Organic,,/case-studies,tablet
3611,u001482,2024-11-04 05:43:41,Paid Social,3.0,/product,tablet
3612,u000629,2024-03-29 12:47:44,Paid Social,4.0,/demo,mobile
3613,u001499,2024-06-15 03:28:41,Organic,,/pricing,mobile
3614,u000104,2024-01-20 19:30:04,Direct,,/case-studies,tablet
3615,u000902,2024-07-21 10:08:40,Direct,,/blog,mobile
3616,u001519,2024-07-29 10:19:18,Video,5.0,/case-studies,desktop
3617,u001190,2024-01-09 06:27:04,Paid Social,4.0,/case-studies,mobile
3618,u001011,2024-09-15 20:11:08,Search,1.0,/,desktop
3619,u000954,2024-07-03 06:07:56,Organic,,/,desktop
3620,u001169,2024-09-10 14:49:44,Paid Social,4.0,/blog,desktop
3621,u000504,2024-12-20 06:14:55,Organic,,/,desktop
3622,u001101,2024-02-02 18:55:30,Organic,,/blog,mobile
3623,u000103,2024-03-04 05:21:16,Paid Social,3.0,/blog,desktop
3624,u000356,2024-04-12 20:45:01,Organic,,/demo,tablet
3625,u001444,2024-11-28 00:46:23,Organic,,/case-studies,mobile
3626,u000227,2024-08-27 19:02:07,Organic,,/product,desktop
3627,u000010,2024-05-11 05:14:01,Paid Social,4.0,/pricing,tablet
3628,u001269,2024-06-26 21:08:10,Search,2.0,/case-studies,tablet
3629,u000070,2024-08-03 09:31:52,Paid Social,3.0,/case-studies,mobile
3630,u001322,2024-07-26 07:36:25,Organic,,/demo,desktop
3631,u000806,2024-02-17 07:24:57,Affiliate,6.0,/case-studies,mobile
3632,u000915,2024-11-20 11:49:08,Direct,,/,tablet
3633,u000973,2024-12-09 22:05:09,Paid Social,4.0,/product,desktop
3634,u001591,2024-01-16 23:51:53,Paid Social,4.0,/blog,desktop
3635,u000923,2024-12-13 16:08:10,Search,1.0,/,mobile
3636,u000952,2024-08-24 23:21:08,Paid Social,3.0,/pricing,mobile
3637,u001724,2024-04-05 17:01:40,Organic,,/blog,tablet
3638,u001001,2024-08-25 16:00:35,Search,1.0,/case-studies,desktop
3639,u000655,2024-08-06 12:54:52,Search,2.0,/blog,tablet
3640,u000103,2024-11-19 23:08:05,Direct,,/blog,tablet
3641,u000143,2024-01-08 01:10:47,Search,1.0,/demo,desktop
3642,u000634,2024-11-08 04:38:23,Organic,,/blog,tablet
3643,u001021,2024-07-09 07:15:03,Direct,,/pricing,mobile
3644,u001009,2024-05-08 15:09:12,Paid Social,3.0,/demo,mobile
3645,u000836,2024-09-13 00:34:45,Direct,,/,tablet
3646,u000351,2024-08-13 22:10:23,Organic,,/demo,desktop
3647,u001037,2024-01-27 18:13:35,Organic,,/product,tablet
3648,u001354,2024-11-13 08:09:10,Organic,,/demo,tablet
3649,u001501,2024-12-03 18:42:41,Organic,,/case-studies,desktop
3650,u001621,2024-10-15 12:27:09,Paid Social,4.0,/demo,mobile
3651,u000838,2024-08-11 04:08:55,Direct,,/demo,mobile
3652,u001011,2024-09-26 10:16:49,Direct,,/blog,mobile
3653,u000862,2024-10-20 10:11:31,Paid Social,3.0,/,tablet
3654,u001481,2024-08-01 11:24:54,Search,1.0,/blog,tablet
3655,u000221,2024-04-27 02:23:19,Affiliate,6.0,/pricing,mobile
3656,u000714,2024-05-16 16:43:33,Paid Social,4.0,/pricing,mobile
3657,u000410,2024-07-12 14:33:38,Paid Social,3.0,/blog,mobile
3658,u000756,2024-09-09 17:07:16,Direct,,/blog,desktop
3659,u000267,2024-09-30 05:26:41,Paid Social,4.0,/demo,tablet
3660,u000776,2024-12-29 11:50:00,Search,2.0,/case-studies,desktop
3661,u001604,2024-10-10 03:28:30,Organic,,/pricing,mobile
3662,u001305,2024-08-07 08:22:42,Direct,,/demo,desktop
3663,u000486,2024-04-22 01:50:31,Direct,,/case-studies,tablet
3664,u000222,2024-02-08 05:31:46,Direct,,/case-studies,desktop
3665,u000160,2024-07-26 21:54:53,Search,1.0,/demo,desktop
3666,u000567,2024-10-29 06:08:11,Organic,,/product,desktop
3667,u000125,2024-01-15 07:26:01,Direct,,/case-studies,mobile
3668,u000539,2024-05-05 08:03:28,Organic,,/product,mobile
3669,u001290,2024-04-16 12:08:11,Paid Social,4.0,/case-studies,mobile
3670,u001144,2024-10-01 09:05:27,Direct,,/demo,tablet
3671,u000252,2024-02-20 06:03:56,Video,5.0,/demo,tablet
3672,u000960,2024-10-17 21:58:30,Direct,,/blog,tablet
3673,u001441,2024-08-01 16:57:23,Direct,,/case-studies,tablet
3674,u001615,2024-07-26 03:35:52,Direct,,/,desktop
3675,u001642,2024-06-22 15:37:18,Direct,,/,desktop
3676,u001627,2024-07-15 12:10:01,Video,5.0,/case-studies,desktop
3677,u000351,2024-04-19 03:55:21,Direct,,/product,mobile
3678,u000253,2024-05-12 19:21:51,Paid Social,4.0,/demo,desktop
3679,u000312,2024-02-16 11:43:22,Organic,,/product,mobile
3680,u000347,2024-02-20 01:41:13,Search,2.0,/pricing,tablet
3681,u001757,2024-10-27 07:30:54,Search,2.0,/pricing,mobile
3682,u001093,2024-02-01 21:21:41,Video,5.0,/,tablet
3683,u000019,2024-10-14 03:55:28,Direct,,/product,tablet
3684,u000686,2024-03-17 07:49:25,Affiliate,6.0,/demo,tablet
3685,u001271,2024-07-17 20:03:56,Video,5.0,/case-studies,desktop
3686,u001250,2024-08-08 03:47:11,Affiliate,6.0,/pricing,mobile
3687,u000685,2024-08-15 01:26:27,Video,5.0,/blog,mobile
3688,u000312,2024-07-20 16:14:36,Organic,,/case-studies,desktop
3689,u000538,2024-07-03 23:12:30,Search,2.0,/blog,tablet
3690,u000849,2024-12-28 05:50:22,Organic,,/blog,tablet
3691,u001103,2024-04-14 19:46:21,Video,5.0,/case-studies,desktop
3692,u000669,2024-12-14 02:36:32,Organic,,/product,desktop
3693,u000267,2024-01-12 04:11:37,Organic,,/pricing,mobile
3694,u000577,2024-11-14 17:04:04,Organic,,/product,tablet
3695,u001577,2024-01-08 05:34:38,Paid Social,4.0,/blog,desktop
3696,u000782,2024-05-07 12:07:33,Search,2.0,/product,tablet
3697,u000256,2024-09-09 10:28:48,Search,2.0,/pricing,desktop
3698,u000243,2024-06-25 08:38:13,Direct,,/,desktop
3699,u000122,2024-08-18 14:17:15,Organic,,/demo,mobile
3700,u000433,2024-12-27 16:08:01,Affiliate,6.0,/pricing,tablet
3701,u001348,2024-05-21 20:55:54,Direct,,/case-studies,mobile
3702,u000364,2024-07-06 09:12:23,Paid Social,4.0,/pricing,mobile
3703,u001799,2024-09-28 04:08:30,Paid Social,3.0,/pricing,mobile
3704,u000760,2024-08-29 01:34:36,Organic,,/blog,tablet
3705,u000621,2024-10-16 06:55:25,Direct,,/product,tablet
3706,u001759,2024-07-31 13:19:55,Direct,,/pricing,mobile
3707,u000982,2024-07-15 23:47:53,Video,5.0,/demo,mobile
3708,u001034,2024-10-19 15:31:17,Organic,,/case-studies,tablet
3709,u001740,2024-03-04 04:24:11,Search,2.0,/product,desktop
3710,u000292,2024-11-04 21:25:59,Direct,,/blog,desktop
3711,u001225,2024-05-23 04:35:00,Paid Social,4.0,/case-studies,mobile
3712,u000209,2024-01-02 03:23:56,Organic,,/product,desktop
3713,u001096,2024-09-02 21:27:21,Paid Social,3.0,/product,tablet
3714,u000064,2024-04-02 06:19:58,Paid Social,4.0,/demo,tablet
3715,u000028,2024-04-05 01:05:28,Affiliate,6.0,/pricing,desktop
3716,u000078,2024-03-07 10:39:33,Paid Social,3.0,/demo,desktop
3717,u000730,2024-06-07 16:08:00,Affiliate,6.0,/product,tablet
3718,u000621,2024-02-10 02:25:46,Organic,,/blog,mobile
3719,u000563,2024-09-07 05:48:32,Video,5.0,/product,mobile
3720,u001384,2024-03-19 10:22:46,Direct,,/pricing,tablet
3721,u001145,2024-08-04 14:05:24,Organic,,/,mobile
3722,u001089,2024-10-11 05:57:26,Organic,,/demo,tablet
3723,u000485,2024-09-25 06:31:10,Paid Social,3.0,/demo,mobile
3724,u001526,2024-11-20 13:12:05,Organic,,/product,tablet
3725,u001626,2024-09-13 17:17:40,Affiliate,6.0,/product,mobile
3726,u001228,2024-12-20 10:16:56,Organic,,/case-studies,tablet
3727,u001118,2024-01-15 20:51:21,Direct,,/product,desktop
3728,u000013,2024-11-17 11:19:01,Paid Social,3.0,/blog,desktop
3729,u000858,2024-01-25 19:39:27,Organic,,/product,mobile
3730,u000150,2024-12-10 16:22:41,Direct,,/blog,tablet
3731,u000430,2024-12-22 22:09:27,Paid Social,3.0,/product,desktop
3732,u001137,2024-04-14 11:02:50,Organic,,/,desktop
3733,u001468,2024-02-13 00:03:49,Organic,,/product,tablet
3734,u000049,2024-01-09 19:41:15,Organic,,/product,tablet
3735,u000890,2024-11-17 11:26:57,Organic,,/,mobile
3736,u001523,2024-08-16 06:08:04,Organic,,/demo,desktop
3737,u000172,2024-01-30 12:40:51,Video,5.0,/case-studies,desktop
3738,u000610,2024-11-08 01:08:54,Search,1.0,/case-studies,tablet
3739,u000877,2024-07-03 07:11:53,Search,2.0,/pricing,desktop
3740,u000511,2024-12-21 21:00:41,Paid Social,3.0,/demo,desktop
3741,u000109,2024-12-17 17:04:09,Direct,,/pricing,mobile
3742,u000056,2024-09-09 04:25:27,Paid Social,4.0,/pricing,mobile
3743,u001335,2024-03-15 20:18:16,Organic,,/blog,tablet
3744,u001564,2024-06-18 01:14:54,Video,5.0,/case-studies,mobile
3745,u001690,2024-12-06 12:32:44,Organic,,/blog,tablet
3746,u001752,2024-04-23 20:14:02,Direct,,/demo,mobile
3747,u000465,2024-03-20 16:35:45,Paid Social,3.0,/blog,tablet
3748,u001490,2024-01-20 07:28:10,Search,1.0,/product,desktop
3749,u001453,2024-01-29 08:06:37,Paid Social,3.0,/product,tablet
3750,u001355,2024-08-07 00:57:00,Paid Social,4.0,/,desktop
3751,u000987,2024-08-20 14:09:36,Organic,,/,mobile
3752,u000898,2024-02-10 15:23:11,Direct,,/product,tablet
3753,u000829,2024-02-08 06:57:35,Affiliate,6.0,/blog,tablet
3754,u001204,2024-01-05 15:10:11,Organic,,/case-studies,desktop
3755,u001793,2024-03-05 13:32:12,Direct,,/product,mobile
3756,u000605,2024-03-28 09:20:24,Search,2.0,/demo,tablet
3757,u000370,2024-10-26 09:04:57,Direct,,/product,mobile
3758,u000263,2024-01-06 12:29:39,Video,5.0,/,desktop
3759,u000572,2024-03-24 04:39:43,Direct,,/pricing,desktop
3760,u000841,2024-05-05 19:46:48,Direct,,/blog,tablet
3761,u001276,2024-05-06 15:55:32,Search,2.0,/,desktop
3762,u000831,2024-05-30 00:07:53,Search,2.0,/blog,mobile
3763,u000676,2024-07-30 12:17:44,Video,5.0,/demo,mobile
3764,u001372,2024-08-28 14:59:02,Search,2.0,/pricing,mobile
3765,u000701,2024-05-25 13:17:56,Direct,,/case-studies,desktop
3766,u000475,2024-01-29 13:33:04,Direct,,/blog,tablet
3767,u001359,2024-01-02 22:34:52,Direct,,/blog,tablet
3768,u001216,2024-03-01 03:05:07,Direct,,/blog,mobile
3769,u000756,2024-10-22 07:49:56,Search,1.0,/,desktop
3770,u001506,2024-03-17 10:55:40,Search,2.0,/,tablet
3771,u000181,2024-04-22 20:32:18,Organic,,/,desktop
3772,u000715,2024-02-01 16:30:40,Paid Social,3.0,/blog,desktop
3773,u001080,2024-12-21 19:53:43,Organic,,/,mobile
3774,u000319,2024-06-02 23:05:11,Video,5.0,/case-studies,mobile
3775,u000783,2024-08-24 06:52:22,Direct,,/case-studies,tablet
3776,u001321,2024-03-09 17:18:33,Organic,,/demo,desktop
3777,u001048,2024-05-23 19:09:00,Paid Social,3.0,/case-studies,desktop
3778,u001791,2024-04-16 08:31:29,Direct,,/pricing,tablet
3779,u000982,2024-10-27 21:26:14,Video,5.0,/pricing,tablet
3780,u000163,2024-11-08 00:34:24,Organic,,/case-studies,tablet
3781,u000904,2024-04-11 05:09:41,Video,5.0,/demo,tablet
3782,u001162,2024-07-24 23:57:06,Organic,,/product,tablet
3783,u001086,2024-12-21 16:18:15,Organic,,/pricing,mobile
3784,u001090,2024-04-21 06:35:02,Organic,,/demo,desktop
3785,u000249,2024-10-13 20:21:51,Organic,,/pricing,tablet
3786,u000917,2024-09-08 04:32:23,Organic,,/case-studies,tablet
3787,u001108,2024-09-07 10:39:10,Paid Social,4.0,/blog,mobile
3788,u000023,2024-07-21 05:16:44,Search,1.0,/,tablet
3789,u001603,2024-01-21 15:45:57,Organic,,/product,desktop
3790,u000501,2024-06-22 02:10:00,Paid Social,4.0,/,mobile
3791,u000190,2024-05-07 14:32:19,Organic,,/demo,tablet
3792,u000572,2024-08-21 20:16:22,Search,1.0,/product,tablet
3793,u001609,2024-01-27 08:49:49,Video,5.0,/pricing,mobile
3794,u000135,2024-01-03 03:59:05,Video,5.0,/product,tablet
3795,u000669,2024-05-28 01:12:27,Organic,,/blog,tablet
3796,u000766,2024-12-06 00:27:05,Paid Social,3.0,/demo,mobile
3797,u000658,2024-01-12 08:52:12,Search,2.0,/case-studies,tablet
3798,u001619,2024-01-12 14:29:31,Direct,,/product,mobile
3799,u001157,2024-04-03 19:27:31,Video,5.0,/blog,desktop
3800,u001584,2024-08-05 22:40:21,Organic,,/pricing,desktop
3801,u000313,2024-11-26 21:00:35,Direct,,/demo,tablet
3802,u000905,2024-07-14 17:09:38,Video,5.0,/demo,tablet
3803,u000295,2024-06-11 07:20:00,Search,1.0,/,desktop
3804,u001176,2024-11-05 05:48:31,Search,2.0,/product,mobile
3805,u000778,2024-03-24 14:16:43,Video,5.0,/pricing,desktop
3806,u001009,2024-04-17 23:37:10,Paid Social,4.0,/pricing,desktop
3807,u000425,2024-03-04 14:17:30,Organic,,/demo,mobile
3808,u000436,2024-02-28 02:53:44,Video,5.0,/demo,tablet
3809,u000037,2024-05-15 23:32:26,Organic,,/case-studies,desktop
3810,u001234,2024-08-12 21:38:51,Organic,,/case-studies,tablet
3811,u001490,2024-09-04 21:58:49,Search,2.0,/case-studies,mobile
3812,u001160,2024-08-20 14:06:09,Direct,,/blog,mobile
3813,u000345,2024-07-19 18:04:59,Organic,,/demo,tablet
3814,u001328,2024-05-30 10:26:11,Search,1.0,/product,mobile
3815,u001737,2024-07-19 15:31:12,Organic,,/case-studies,tablet
3816,u000016,2024-02-04 06:53:17,Search,2.0,/pricing,tablet
3817,u000346,2024-04-12 20:03:38,Search,1.0,/demo,desktop
3818,u001518,2024-02-10 23:59:28,Search,2.0,/case-studies,tablet
3819,u001187,2024-07-09 10:20:32,Paid Social,4.0,/blog,mobile
3820,u001502,2024-08-19 07:43:43,Video,5.0,/blog,tablet
3821,u000504,2024-09-19 21:01:42,Organic,,/product,tablet
3822,u000862,2024-07-21 09:57:25,Paid Social,3.0,/demo,tablet
3823,u000251,2024-05-08 23:11:05,Search,2.0,/pricing,tablet
3824,u000752,2024-09-30 14:54:17,Video,5.0,/,desktop
3825,u000858,2024-05-29 21:15:33,Direct,,/product,desktop
3826,u001663,2024-10-28 10:46:32,Direct,,/case-studies,tablet
3827,u001703,2024-01-01 20:34:55,Video,5.0,/pricing,tablet
3828,u000424,2024-03-23 16:20:14,Video,5.0,/product,desktop
3829,u000710,2024-03-24 08:13:53,Video,5.0,/case-studies,tablet
3830,u000084,2024-08-05 20:14:32,Direct,,/blog,mobile
3831,u001764,2024-11-05 00:21:18,Organic,,/,mobile
3832,u001654,2024-03-11 22:35:10,Paid Social,3.0,/blog,tablet
3833,u000101,2024-02-23 07:26:05,Search,2.0,/blog,tablet
3834,u001472,2024-01-11 03:43:13,Organic,,/,tablet
3835,u000733,2024-11-26 18:45:47,Search,1.0,/blog,mobile
3836,u000094,2024-07-13 15:08:18,Direct,,/case-studies,mobile
3837,u000940,2024-12-28 00:15:18,Paid Social,3.0,/pricing,desktop
3838,u000170,2024-10-11 04:37:57,Organic,,/blog,tablet
3839,u000863,2024-03-01 14:29:11,Organic,,/demo,tablet
3840,u000688,2024-09-22 16:29:01,Direct,,/blog,desktop
3841,u001569,2024-10-28 07:15:00,Paid Social,3.0,/product,desktop
3842,u000649,2024-08-01 20:58:53,Organic,,/pricing,tablet
3843,u000073,2024-07-15 20:35:34,Direct,,/blog,tablet
3844,u000243,2024-10-16 13:07:43,Video,5.0,/,tablet
3845,u001408,2024-07-26 12:54:07,Video,5.0,/blog,desktop
3846,u000268,2024-01-18 22:41:37,Paid Social,4.0,/,mobile
3847,u000888,2024-10-14 16:21:23,Organic,,/product,tablet
3848,u001498,2024-09-19 05:38:28,Search,2.0,/pricing,mobile
3849,u001660,2024-05-07 14:25:50,Search,1.0,/,tablet
3850,u001138,2024-01-17 22:29:19,Video,5.0,/,desktop
3851,u001774,2024-01-22 18:36:50,Organic,,/case-studies,mobile
3852,u001264,2024-04-24 09:42:18,Organic,,/pricing,mobile
3853,u001102,2024-04-19 21:20:16,Direct,,/product,mobile
3854,u001279,2024-11-06 15:33:22,Video,5.0,/demo,tablet
3855,u001429,2024-04-20 16:39:09,Organic,,/pricing,tablet
3856,u000428,2024-11-16 16:19:57,Video,5.0,/product,tablet
3857,u001549,2024-07-03 15:33:50,Paid Social,4.0,/product,desktop
3858,u001710,2024-07-26 14:44:03,Search,1.0,/pricing,mobile
3859,u001229,2024-12-25 22:39:58,Search,2.0,/,tablet
3860,u001441,2024-10-13 14:21:06,Search,1.0,/demo,desktop
3861,u000347,2024-04-16 06:53:57,Search,1.0,/,mobile
3862,u000484,2024-07-17 18:12:20,Paid Social,4.0,/,desktop
3863,u000406,2024-07-07 10:11:53,Organic,,/product,desktop
3864,u001626,2024-07-23 02:37:02,Organic,,/case-studies,mobile
3865,u000247,2024-02-08 08:47:27,Direct,,/case-studies,mobile
3866,u000675,2024-06-21 01:25:30,Direct,,/demo,mobile
3867,u001284,2024-05-16 16:35:13,Direct,,/,desktop
3868,u000686,2024-01-29 17:13:15,Organic,,/case-studies,tablet
3869,u001422,2024-08-12 23:50:02,Direct,,/product,desktop
3870,u001311,2024-02-18 11:24:09,Affiliate,6.0,/,mobile
3871,u000931,2024-05-16 02:54:17,Organic,,/product,desktop
3872,u000898,2024-01-26 13:34:07,Organic,,/,tablet
3873,u000493,2024-08-12 02:15:25,Direct,,/blog,desktop
3874,u000801,2024-12-08 20:44:42,Direct,,/blog,tablet
3875,u001064,2024-10-23 14:27:37,Direct,,/,mobile
3876,u001572,2024-12-02 21:33:11,Search,1.0,/pricing,desktop
3877,u000602,2024-08-19 14:56:23,Paid Social,4.0,/blog,desktop
3878,u001038,2024-05-05 15:29:26,Direct,,/product,tablet
3879,u000971,2024-10-30 01:28:46,Organic,,/demo,tablet
3880,u000845,2024-06-22 10:52:27,Organic,,/case-studies,tablet
3881,u001652,2024-08-29 09:17:35,Direct,,/blog,mobile
3882,u000900,2024-12-22 13:19:26,Direct,,/blog,tablet
3883,u001650,2024-01-12 20:13:07,Organic,,/blog,mobile
3884,u001502,2024-01-04 23:27:00,Search,1.0,/blog,tablet
3885,u000556,2024-11-20 07:12:31,Video,5.0,/pricing,tablet
3886,u001036,2024-10-27 17:46:45,Search,2.0,/pricing,tablet
3887,u001771,2024-06-14 06:20:51,Search,2.0,/,mobile
3888,u001668,2024-06-17 15:43:59,Organic,,/,mobile
3889,u000249,2024-12-22 14:41:41,Search,2.0,/,desktop
3890,u000580,2024-01-20 19:29:28,Affiliate,6.0,/case-studies,desktop
3891,u001018,2024-07-26 16:44:36,Direct,,/blog,desktop
3892,u000322,2024-06-02 07:42:24,Search,2.0,/case-studies,desktop
3893,u000385,2024-01-23 14:25:35,Search,1.0,/product,desktop
3894,u000474,2024-05-11 18:20:45,Organic,,/product,mobile
3895,u001479,2024-01-02 09:15:15,Video,5.0,/,desktop
3896,u000259,2024-06-18 22:40:18,Search,2.0,/product,mobile
3897,u000134,2024-01-31 08:04:14,Direct,,/pricing,mobile
3898,u001791,2024-10-02 20:30:31,Direct,,/product,mobile
3899,u000275,2024-01-24 18:18:22,Video,5.0,/product,tablet
3900,u000788,2024-10-28 10:24:42,Affiliate,6.0,/demo,desktop
3901,u000138,2024-07-30 05:33:27,Paid Social,3.0,/product,mobile
3902,u000240,2024-09-29 00:33:21,Paid Social,3.0,/blog,desktop
3903,u001398,2024-08-22 20:01:56,Organic,,/case-studies,mobile
3904,u001176,2024-10-31 09:35:54,Organic,,/,tablet
3905,u000785,2024-07-24 10:45:08,Paid Social,4.0,/demo,tablet
